IQ,starts_w_B
87.58693771,No
105.1838328,No
86.94239516,No
98.42995087,No
95.87757872,No
105.7010205,No
81.76094616,No
113.4422005,No
100.7373732,No
106.2697175,No
101.5098471,No
110.0010667,No
93.10216294,No
108.3967152,No
116.3176702,No
88.91745955,No
86.82667772,No
74.93998809,No
67.30483579,No
88.40795143,No
85.22669103,No
104.1967588,No
98.10723085,No
119.555888,No
97.93401213,No
88.94342974,No
110.9122983,No
96.073325,No
103.515721,No
94.66788111,No
86.58741744,No
107.8898096,No
79.7859711,No
75.49927957,No
110.4223721,No
107.8222521,No
109.6324571,No
99.09496523,No
106.2292591,No
88.1832906,No
115.0113745,No
76.88439498,No
113.5625291,No
114.3620454,No
96.97812062,No
113.3788764,No
76.54226724,No
124.8909899,No
88.40901424,No
104.6595506,No
78.34007468,No
86.86543766,No
100.0875463,No
104.5388917,No
78.00383381,No
104.4663182,No
125.1230113,No
105.7451914,No
98.97760907,No
95.66137004,No
85.18678761,No
118.7110336,No
103.5283425,No
123.5093466,No
109.5186097,No
76.09757006,No
90.5141573,No
85.75108043,No
98.92777261,No
94.34267486,No
70.23448234,No
102.1851996,No
126.8134326,No
83.25060864,No
78.98146774,No
126.8975896,No
91.27149605,No
89.33359336,No
109.6543852,No
103.7865737,No
121.1748886,No
128.0077025,No
102.3317304,No
70.18760788,No
84.14345204,No
101.0699932,No
98.64233451,No
127.9266159,No
129.0855858,No
107.2426762,No
86.68786007,No
97.80513646,No
63.05169337,No
92.80745826,No
90.94885945,No
130.621883,No
112.8945354,No
86.79327499,No
59.90697829,No
116.426911,No
116.7640158,No
95.396267,No
79.83850033,No
71.07857127,No
115.7050313,No
90.14709681,No
100.3911576,No
97.38228088,No
108.5755712,No
122.643992,No
113.5825701,No
95.11152621,No
114.1004063,No
121.4197299,No
125.8392027,No
108.8915261,No
101.3621168,No
83.3514797,No
103.0547644,No
110.2812728,No
89.51314067,No
110.1978115,No
95.15254867,No
116.1691384,No
106.0955651,No
93.32236098,No
126.9589488,No
116.7570758,No
103.8367199,No
99.74679704,No
125.9232622,No
153.5696281,No
87.3358876,No
110.5341318,No
112.7394588,No
132.7456595,No
114.0137059,No
135.2748283,No
108.4472545,No
81.26616939,No
111.3159925,No
113.0812601,No
83.27674512,No
99.02788509,No
106.4220142,No
114.0926603,No
102.3481084,No
78.36290209,No
109.9419658,No
137.6379503,No
83.31488863,No
94.46904245,No
60.42797588,No
98.67379866,No
114.5945924,No
93.22017719,No
119.2655787,No
87.46447231,No
99.29838991,No
98.53819902,No
102.3810968,No
105.5064291,No
97.50692637,No
107.5088391,No
104.7829671,No
91.37408857,No
110.5977869,No
90.56364668,No
70.42878933,No
121.2863845,No
83.74628326,No
86.45115696,No
107.7954386,No
94.00109922,No
86.92223175,No
101.7138229,No
73.85302755,No
81.20117377,No
98.25398476,No
60.40510149,No
101.8990931,No
89.95401152,No
88.65532623,No
81.70570625,No
108.3945014,No
91.77774138,No
104.6065794,No
129.0615306,No
91.39634845,No
94.74684732,No
132.0711798,No
112.3715179,No
108.1256443,No
135.655063,No
78.3343353,No
117.6649012,No
80.59041895,No
92.51682969,No
96.3802819,No
102.4010024,No
122.281866,No
94.39456958,No
115.2601207,No
109.6627494,No
106.6516824,No
102.5644511,No
97.05917395,No
98.20534468,No
113.2103515,No
89.28258315,No
101.8976375,No
98.77963498,No
109.0103853,No
98.50846126,No
116.7346355,No
98.62978593,No
91.81664629,No
109.1884316,No
81.83888067,No
105.3695832,No
83.44601911,No
115.4266202,No
87.88413646,No
105.8445425,No
84.72819441,No
68.41435279,No
89.46563414,No
101.9835029,No
103.6324972,No
90.93019915,No
96.98246994,No
77.81303077,No
108.8174024,No
87.05649181,No
105.0488012,No
110.8470222,No
100.8128293,No
86.65533426,No
71.43636662,No
117.3233138,No
97.30021404,No
127.0921461,No
92.17141585,No
98.42963403,No
98.66049762,No
108.7362682,No
91.89540377,No
89.27649838,No
87.76854341,No
98.15519875,No
124.1726229,No
93.99246898,No
68.12126391,No
104.8631341,No
86.62872356,No
88.61040231,No
101.0793649,No
105.5787573,No
90.53570896,No
124.471923,No
99.42459994,No
78.37303457,No
103.0599783,No
108.5675785,No
112.5505937,No
104.4114197,No
115.4158698,No
90.98433483,No
103.0244194,No
97.8343221,No
103.3539401,No
114.1999201,No
116.0113128,No
85.91513994,No
109.6768607,No
91.94448598,No
102.539245,No
104.2297559,No
110.8734467,No
105.0899019,No
109.6790927,No
101.1359657,No
107.5303688,No
123.17798,No
92.28331485,No
121.129556,No
99.03080369,No
120.1776909,No
104.128307,No
103.0197523,No
106.684897,No
79.87547926,No
123.9774662,No
106.6205525,No
97.48970237,No
94.46995417,No
88.277214,No
88.05128526,No
107.3219475,No
113.3478914,No
108.5829457,No
101.3134204,No
113.1607261,No
102.7812436,No
95.52699086,No
113.9940355,No
108.0382967,No
94.67422816,No
129.8034571,No
125.4603611,No
109.7546796,No
92.10137913,No
82.28203613,No
101.7173194,No
95.31411061,No
91.94676676,No
88.61067216,No
76.31203992,No
64.3307831,No
92.78391619,No
78.27643436,No
77.70165062,No
90.88331666,No
88.09795434,No
97.91876884,No
69.04711047,No
97.76349244,No
113.2820443,No
93.81642906,No
103.1351325,No
93.916457,No
92.8471911,No
81.48483553,No
100.8833078,No
106.1372732,No
111.8545929,No
92.45724042,No
111.9588637,No
116.2998179,No
97.84940025,No
90.32677487,No
111.2835184,No
112.7167481,No
93.76709656,No
97.88655085,No
74.73929061,No
123.7064486,No
114.809367,No
114.2112417,No
103.9603635,No
85.33165379,No
92.37947799,No
91.17221136,No
78.15067039,No
105.6406306,No
97.43664323,No
108.5173058,No
121.5913773,No
107.9059609,No
99.99997145,No
96.01397718,No
109.6506846,No
87.85278072,No
84.24080618,No
101.9412388,No
92.37789375,No
116.9078459,No
96.63487832,No
85.29264967,No
93.6341004,No
111.3338103,No
88.19051676,No
87.36971459,No
113.8808348,No
89.75076459,No
95.46719451,No
118.460978,No
81.20073857,No
133.5462319,No
108.5009055,No
59.10075667,No
102.2997408,No
108.7235389,No
89.80909069,No
87.05743315,No
110.2748289,No
84.53050225,No
91.72766967,No
113.03788,No
94.64731534,No
120.8350076,No
102.0123251,No
101.278264,No
112.9221752,No
80.06118486,No
119.37166,No
117.3261445,No
92.92866591,No
104.0321691,No
100.6142892,No
113.1618523,No
110.4122938,No
116.2761692,No
86.29063002,No
94.10657395,No
92.31851852,No
95.60569124,No
83.3891216,No
111.1249187,No
109.991106,No
102.6831232,No
87.85547463,No
109.7040975,No
109.7088337,No
126.5768571,No
76.37729064,No
107.5003136,No
96.89827041,No
81.49374603,No
100.7379461,No
99.09646903,No
89.61671264,No
100.7804744,No
81.2693513,No
98.88954296,No
116.7642527,No
89.84907755,No
100.7996025,No
108.2014826,No
87.11748027,No
89.68198241,No
86.76874881,No
91.49237732,No
124.3794479,No
89.03934534,No
77.6282711,No
106.4199966,No
110.2326947,No
70.8541418,No
82.27721819,No
96.6393749,No
98.4808215,No
103.4764444,No
102.1209917,No
83.62815278,No
89.04434115,No
109.7439133,No
104.7160375,No
113.5630495,No
76.46188516,No
95.12740678,No
118.3080763,No
104.3001017,No
108.9617421,No
94.22792962,No
113.6939187,No
108.5233753,No
107.1533518,No
110.2381021,No
110.4219873,No
100.0911837,No
127.5745781,No
83.16946701,No
85.29074634,No
104.2408303,No
76.99540493,No
63.22171496,No
98.73820024,No
100.8192037,No
96.22183529,No
73.1054442,No
94.73374159,No
99.66349232,No
90.32685765,No
108.9450449,No
92.74638791,No
104.3669672,No
87.94002334,No
68.77358701,No
83.21266455,No
101.8187826,No
109.1464205,No
115.3288903,No
71.66857942,No
98.13686672,No
95.68420593,No
104.3100307,No
138.2467279,No
133.1320183,No
102.3346125,No
91.24518544,No
93.16137211,No
118.1361298,No
95.94304514,No
107.4659934,No
91.51806971,No
64.00921783,No
84.33680186,No
100.9638521,No
76.47695259,No
87.60753142,No
74.76093215,No
99.04911166,No
110.7190681,No
77.25111791,No
92.96058148,No
106.5180415,No
125.7212345,No
112.8610937,No
68.01371898,No
75.50997802,No
129.3818424,No
101.1614122,No
105.6066714,No
94.59854411,No
119.4073063,No
92.5725247,No
90.63061136,No
113.2912607,No
91.62156979,No
131.4882577,No
119.6653353,No
106.1592853,No
97.96792743,No
97.36040157,No
89.23577419,No
80.76986992,No
89.1251067,No
109.3698383,No
99.1714322,No
121.4290663,No
84.1563809,No
107.5444668,No
100.2202636,No
110.9266991,No
94.62387717,No
105.5913065,No
84.85125614,No
79.4478418,No
114.6892587,No
89.92974717,No
95.31819599,No
111.8001845,No
99.10193002,No
128.2890194,No
105.1468221,No
86.4768914,No
95.00540588,No
75.52627056,No
93.41608769,No
113.1256169,No
125.2150749,No
98.8730828,No
116.450688,No
100.9549971,No
96.2020032,No
123.0561439,No
104.6961645,No
102.3274807,No
95.20081606,No
106.0707483,No
95.08721864,No
101.1514476,No
130.5444716,No
125.7035743,No
80.24586662,No
85.79410313,No
100.7040672,No
81.33259834,No
93.56040229,No
117.7183782,No
94.6555665,No
102.392652,No
74.12212096,No
73.15392913,No
97.65690625,No
95.90409557,No
92.46266421,No
115.9142903,No
89.82205791,No
88.23203078,No
99.43461016,No
76.49497025,No
95.63143219,No
92.73438072,No
73.53998573,No
109.4269153,No
87.95512941,No
110.3542178,No
84.51972066,No
126.5213349,No
115.1118894,No
74.63683657,No
104.468881,No
106.38208,No
127.571361,No
62.94527794,No
63.30519879,No
88.33877816,No
86.91892891,No
91.37004966,No
113.455575,No
98.61249833,No
107.9992977,No
81.48149239,No
102.4159677,No
134.8135276,No
96.82484024,No
110.1594767,No
94.48067941,No
85.86220429,No
70.82618869,No
112.9461732,No
106.1618135,No
116.5900953,No
117.1380167,No
84.30873462,No
141.1424103,No
109.0427577,No
100.4164226,No
107.6358399,No
89.21238311,No
115.8032436,No
83.64461578,No
101.5064019,No
116.0615911,No
98.94110378,No
88.4054803,No
78.23557217,No
125.5709056,No
102.1375104,No
94.644332,No
105.7460407,No
99.82606691,No
96.90926954,No
86.98198149,No
111.1716995,No
114.2155455,No
81.90293063,No
122.387542,No
104.984684,No
107.2169777,No
101.5426253,No
83.42842804,No
76.6402,No
127.7072004,No
90.93222189,No
96.93858802,No
100.0335248,No
113.9581125,No
117.5250236,No
101.9512914,No
131.5867193,No
124.4862948,No
85.16797425,No
108.3674595,No
100.9349607,No
91.17733463,No
84.29856139,No
88.67130044,No
73.9393177,No
100.2789969,No
68.72790976,No
96.61599908,No
107.4474743,No
110.9444384,No
81.94708618,No
83.84477658,No
128.7936558,No
102.9705282,No
92.30899886,No
94.69501478,No
98.30274539,No
73.48138462,No
99.9355187,No
120.8118739,No
101.5286534,No
126.4116195,No
110.8488091,No
91.59123995,No
83.80327704,No
113.0560044,No
80.70570249,No
86.67569459,No
98.3344797,No
71.34929841,No
100.6394231,No
109.8612011,No
93.41414987,No
89.54804772,No
107.320098,No
77.04512058,No
112.7613442,No
112.2261612,No
81.33545132,No
118.655205,No
64.57322957,No
94.84802084,No
132.358417,No
95.48011178,No
97.15768859,No
91.79469766,No
102.0828314,No
97.78739144,No
81.23459538,No
89.12325729,No
90.27592738,No
92.2801888,No
86.99593804,No
57.40559127,No
114.8158644,No
80.85830381,No
66.44652076,No
132.5175338,No
99.61933671,No
113.6268308,No
62.37238115,No
86.1767473,No
72.67560263,No
115.1896137,No
100.5757186,No
105.446401,No
85.5702077,No
104.9719274,No
95.00606746,No
104.7348931,No
102.3869928,No
81.75143096,No
102.1160242,No
76.58736272,No
109.6999186,No
86.42641276,No
95.01146561,No
106.8050291,No
81.31723891,No
111.3878835,No
104.2354611,No
120.0944982,No
76.44320586,No
107.7950203,No
111.7461234,No
116.0667301,No
88.24280886,No
108.5858373,No
86.76079147,No
121.0375459,No
104.4182386,No
78.63395657,No
98.2284508,No
106.4286497,No
126.3195623,No
115.9975263,No
109.115804,No
106.6190046,No
105.9266099,No
107.4578634,No
92.12244763,No
105.6884744,No
83.34540005,No
84.10472222,No
97.30041293,No
88.41121652,No
121.9518029,No
79.02243189,No
122.2683876,No
114.7352004,No
96.24168195,No
111.5445575,No
114.7406491,No
105.3545833,No
117.054791,No
99.90098343,No
128.7883103,No
106.8557854,No
117.328344,No
106.4777181,No
96.29800145,No
83.59067573,No
89.87857481,No
84.27875624,No
86.45818467,No
72.94251982,No
90.60222563,No
104.5308808,No
91.87608037,No
112.8220515,No
95.27311423,No
96.84414032,No
66.46156129,No
81.20599497,No
89.06856595,No
112.1945166,No
125.1695346,No
87.3503527,No
117.9799721,No
125.3197483,No
85.97262704,No
90.11919991,No
90.48037395,No
111.6107031,No
109.8835372,No
110.3798998,No
116.0431588,No
104.3638304,No
94.26563042,No
88.13631561,No
74.43776846,No
118.048799,No
100.031922,No
102.6103544,No
92.46096809,No
89.59916831,No
104.7207334,No
97.53187518,No
106.2848575,No
114.8050908,No
112.336489,No
104.9970961,No
125.5425542,No
92.29986091,No
98.553393,No
120.7132949,No
90.86024502,No
104.2154823,No
103.8252264,No
77.63682334,No
96.0749549,No
116.4064668,No
116.5470875,No
108.3057861,No
54.31189551,No
84.5368184,No
106.3229994,No
71.59147006,No
110.08807,No
129.9294259,No
91.99349397,No
100.14222,No
94.58529336,No
127.674561,No
81.92329297,No
103.1699796,No
100.6557325,No
103.7044963,No
86.35456673,No
96.18410634,No
83.45292389,No
124.6387018,No
114.8700445,No
68.84602072,No
85.5074264,No
71.46411232,No
88.61953604,No
114.9140916,No
76.6966567,No
90.3150954,No
72.53039696,No
81.11287744,No
91.24605425,No
91.95122668,No
92.55321767,No
133.3026856,No
98.31195519,No
55.58936799,No
121.4353967,No
101.786872,No
103.8784055,No
97.82628753,No
92.7348864,No
120.3455484,No
76.23135897,No
106.3661521,No
106.6305116,No
111.8690089,No
109.6468266,No
110.0264766,No
99.84214917,No
120.2065519,No
93.21626784,No
97.10963683,No
124.0816874,No
92.03162173,No
72.57371373,No
123.576155,No
98.50804162,No
73.73015388,No
105.5125214,No
93.68360612,No
119.807691,No
97.48045532,No
70.64445003,No
72.9583615,No
94.04610053,No
104.8762331,No
80.85475679,No
81.33537804,No
104.1569512,No
109.6709147,No
83.21076394,No
113.1292777,No
115.5080942,No
105.3576307,No
88.06815663,No
88.33583241,No
119.0789857,No
93.45655359,No
103.0492946,No
100.3627727,No
81.31817581,No
111.0394505,No
112.6311391,No
78.99293776,No
77.40084627,No
100.0382378,No
124.2288693,No
108.253249,No
89.47467942,No
90.43407844,No
79.8147003,No
79.34879212,No
80.20783725,No
77.71746605,No
99.66401101,No
110.2564989,No
108.7027086,No
130.8288244,No
111.0454684,No
123.6525027,No
93.60566496,No
117.1798652,No
84.66192427,No
106.9639451,No
79.39946501,No
113.7451858,No
79.6251988,No
109.9690138,No
116.8799376,No
109.425619,No
110.6609802,No
97.07652641,No
88.74861921,No
108.1406712,No
109.1044474,No
81.70628391,No
98.80472221,No
80.67509553,No
113.1660621,No
84.52758013,No
112.8715192,No
116.9922678,No
101.7513684,No
78.48007488,No
99.33774459,No
91.16382453,No
94.3310437,No
66.95175502,No
87.11788334,No
101.4608977,No
84.17856549,No
90.30946742,No
75.16426581,No
103.2179107,No
108.0521765,No
82.34090582,No
120.8832341,No
81.12935747,No
91.27514339,No
105.6180714,No
84.83861819,No
95.09799122,No
100.8682412,No
106.6648088,No
125.2110015,No
117.6668137,No
101.780986,No
81.5525183,No
109.248333,No
110.6084015,No
125.9808239,No
94.01535016,No
111.6906049,No
94.80541598,No
113.8488562,No
96.22580594,No
110.6175862,No
99.78605943,No
115.8714099,No
85.55908013,No
91.87652767,No
101.3838742,No
129.9137286,No
85.14213879,No
76.74177018,No
80.35811672,No
101.7589059,No
106.2178612,No
99.00912651,No
90.63742626,No
122.4449509,No
109.4650605,No
96.75872865,No
98.10235417,No
116.7912205,No
104.4906152,No
134.3271354,No
81.29504269,No
85.82333632,No
89.55745818,No
118.7281839,No
88.03869013,No
80.09046876,No
96.28742053,No
120.396102,No
90.3431563,No
72.79212682,No
122.958079,No
108.5919706,No
120.7811373,No
109.8759998,No
102.7821621,No
80.63805735,No
119.9919138,No
85.67237007,No
101.5540268,No
103.1633746,No
107.0214456,No
107.3385703,No
122.8662235,No
86.07425765,No
95.4548388,No
119.0233627,No
87.19269942,No
106.7432791,No
82.76293807,No
130.173063,No
138.515221,No
131.4584729,No
91.2953413,No
104.4906784,No
100.7693538,No
88.71600313,No
106.3883608,No
86.25272584,No
72.93413228,No
131.8433029,No
68.2447364,No
89.13467533,No
95.06575591,No
121.1166012,No
115.4931971,No
88.33400363,No
102.6068301,No
89.86813256,No
97.22114496,No
115.8653458,No
95.93492554,No
98.41349985,No
101.718226,No
98.2993155,No
85.3293979,No
82.53956798,No
91.01152186,No
112.1407204,No
110.6978517,No
115.5759411,No
80.41600428,No
86.85648262,No
124.4619245,No
117.4888374,No
113.6215937,No
84.3649259,No
86.63685973,No
107.3233954,No
106.3128077,No
87.83980319,No
92.58707986,No
72.45671977,No
71.12036548,No
80.35877248,No
86.34670937,No
114.0821321,No
104.6715387,No
101.0775378,No
111.3607827,No
89.18496153,No
101.8398043,No
103.293979,No
90.64216506,No
89.76127949,No
83.07589612,No
98.79954616,No
129.2365911,No
105.5825443,No
94.32051225,No
92.15863068,No
117.3843543,No
87.54975636,No
98.63655597,No
82.51168832,No
115.0649608,No
103.5124488,No
111.2918441,No
104.1992445,No
115.8085623,No
95.23739719,No
123.2307303,No
71.98530324,No
85.97966747,No
91.34102543,No
108.056476,No
70.25587461,No
117.9934499,No
123.9104192,No
120.4988895,No
78.92544299,No
100.0533892,No
97.13647285,No
97.15324581,No
106.1204898,No
117.8257271,No
105.9592977,No
136.9111051,No
144.2830914,No
119.7077963,No
117.7615607,No
79.5782212,No
99.64143218,No
122.6436001,No
110.5252696,No
111.8627129,No
101.1118274,No
107.4520498,No
86.92680874,No
119.8348634,No
115.3831835,No
66.59967033,No
121.8002544,No
101.0710471,No
104.8536954,No
77.92082196,No
82.40874593,No
111.3089837,No
103.3045839,No
104.8037964,No
75.59146059,No
94.260397,No
96.83226676,No
127.6142721,No
78.49270695,No
103.3921582,No
101.2395177,No
89.94948364,No
96.25540141,No
84.40650212,No
71.82494917,No
74.16006469,No
82.33826816,No
87.29997155,No
118.8340099,No
130.4732966,No
74.44234104,No
94.93074794,No
83.31912026,No
88.92798738,No
108.2284932,No
98.42290461,No
104.5162186,No
90.06917155,No
103.4466519,No
95.13949565,No
100.2109629,No
97.18265644,No
90.64483867,No
109.499936,No
122.3516682,No
108.0562374,No
86.10327973,No
96.74389262,No
97.49981647,No
81.93731825,No
94.51824864,No
71.14722606,No
100.2403653,No
130.6197908,No
91.24459685,No
108.3148584,No
93.92881914,No
129.5040743,No
102.9517767,No
99.468018,No
128.9177362,No
105.1396299,No
94.52904845,No
121.4888911,No
105.5662409,No
98.61351549,No
128.0251326,No
94.53610656,No
99.11011251,No
91.4555946,No
116.5167339,No
112.6855702,No
98.12332274,No
109.6901084,No
84.88557926,No
102.0642616,No
119.4731409,No
105.7177271,No
94.19576679,No
119.1873373,No
103.5214308,No
81.2235202,No
97.35542276,No
126.1999277,No
97.33689868,No
80.38152697,No
89.20987439,No
110.7610127,No
90.15398155,No
98.64606062,No
88.9320778,No
67.59967077,No
91.95458907,No
93.94196973,No
91.09660334,No
108.3861047,No
101.7232467,No
89.76620899,No
