"expedition_id","member_id","peak_id","peak_name","year","season","sex","age","citizenship","expedition_role","hired","highpoint_metres","success","solo","oxygen_used","died","death_cause","death_height_metres","injured","injury_type","injury_height_metres","count","height_metres","first_ascent_year"
"BHRI86101","BHRI86101-03","BHRI","Bhrikuti",1986,"Spring","F",27,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-04","BHRI","Bhrikuti",1986,"Spring","M",27,"France","Climber",FALSE,6250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-05","BHRI","Bhrikuti",1986,"Spring","M",24,"France","Climber",FALSE,6250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-01","BHRI","Bhrikuti",1986,"Spring","M",52,"France","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-06","BHRI","Bhrikuti",1986,"Spring","M",28,"France","Climber",FALSE,6250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-07","BHRI","Bhrikuti",1986,"Spring","F",28,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-08","BHRI","Bhrikuti",1986,"Spring","F",38,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-09","BHRI","Bhrikuti",1986,"Spring","M",25,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-12","BHRI","Bhrikuti",1986,"Spring","M",25,"Nepal","Member",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-11","BHRI","Bhrikuti",1986,"Spring","M",26,"Nepal","Climber/H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"BHRI86101","BHRI86101-10","BHRI","Bhrikuti",1986,"Spring","M",25,"Nepal","Climber/H-A Worker",TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,6476,1982
"CHAM91301","CHAM91301-01","CHAM","Chamlang",1991,"Autumn","M",28,"UK","Climber",FALSE,7321,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-02","CHAM","Chamlang",1991,"Autumn","F",30,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-03","CHAM","Chamlang",1991,"Autumn","M",26,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-04","CHAM","Chamlang",1991,"Autumn","F",30,"Australia","Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-05","CHAM","Chamlang",1991,"Autumn","M",29,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-06","CHAM","Chamlang",1991,"Autumn","M",43,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-07","CHAM","Chamlang",1991,"Autumn","M",24,"UK","Climber",FALSE,7321,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-08","CHAM","Chamlang",1991,"Autumn","M",27,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-09","CHAM","Chamlang",1991,"Autumn","M",26,"UK","Climber",FALSE,7321,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHAM91301","CHAM91301-10","CHAM","Chamlang",1991,"Autumn","M",27,"UK","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,7321,1962
"CHOY93304","CHOY93304-03","CHOY","Cho Oyu",1993,"Autumn","M",30,"Spain","Climber",FALSE,7600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8188,1954
"CHOY93304","CHOY93304-02","CHOY","Cho Oyu",1993,"Autumn","M",33,"Spain","Deputy Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8188,1954
"CHOY93304","CHOY93304-04","CHOY","Cho Oyu",1993,"Autumn","M",28,"Spain","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8188,1954
"CHOY93304","CHOY93304-05","CHOY","Cho Oyu",1993,"Autumn","M",28,"Spain","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8188,1954
"CHOY93304","CHOY93304-01","CHOY","Cho Oyu",1993,"Autumn","M",32,"Spain","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8188,1954
"CHOY93304","CHOY93304-06","CHOY","Cho Oyu",1993,"Autumn","M",26,"Spain","Climber",FALSE,8100,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8188,1954
"CHOY93304","CHOY93304-07","CHOY","Cho Oyu",1993,"Autumn","M",36,"Spain","Climber",FALSE,7600,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8188,1954
"CHOY96319","CHOY96319-03","CHOY","Cho Oyu",1996,"Autumn","M",24,"Kazakhstan","Climber",FALSE,8150,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-04","CHOY","Cho Oyu",1996,"Autumn","M",28,"Kazakhstan","Climber",FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-05","CHOY","Cho Oyu",1996,"Autumn","M",27,"Kazakhstan","Climber",FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-01","CHOY","Cho Oyu",1996,"Autumn","M",35,"Japan","Leader of Jap. Mbrs",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-06","CHOY","Cho Oyu",1996,"Autumn","M",34,"Kazakhstan","Climber",FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-07","CHOY","Cho Oyu",1996,"Autumn","M",66,"Japan","Climber",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-08","CHOY","Cho Oyu",1996,"Autumn","M",42,"Kazakhstan","Climber",FALSE,8188,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-09","CHOY","Cho Oyu",1996,"Autumn","M",56,"Japan","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-10","CHOY","Cho Oyu",1996,"Autumn","M",36,"Japan","Climber",FALSE,8150,FALSE,FALSE,TRUE,TRUE,"AMS",8150,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-11","CHOY","Cho Oyu",1996,"Autumn","M",30,"Japan","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY96319","CHOY96319-02","CHOY","Cho Oyu",1996,"Autumn","M",44,"Kazakhstan","Leader",FALSE,6300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,11,8188,1954
"CHOY97103","CHOY97103-02","CHOY","Cho Oyu",1997,"Spring","M",27,"USA","Climber",FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-03","CHOY","Cho Oyu",1997,"Spring","M",26,"USA","Climber",FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-04","CHOY","Cho Oyu",1997,"Spring","M",32,"USA","Climber",FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-05","CHOY","Cho Oyu",1997,"Spring","M",37,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-06","CHOY","Cho Oyu",1997,"Spring","M",40,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-01","CHOY","Cho Oyu",1997,"Spring","M",35,"USA","Leader",FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-07","CHOY","Cho Oyu",1997,"Spring","F",49,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-08","CHOY","Cho Oyu",1997,"Spring","M",35,"USA","Climber",FALSE,8188,TRUE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-09","CHOY","Cho Oyu",1997,"Spring","M",31,"New Zealand","Climber",FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-10","CHOY","Cho Oyu",1997,"Spring","M",54,"UK","Climber",FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"CHOY97103","CHOY97103-11","CHOY","Cho Oyu",1997,"Spring","F",34,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8188,1954
"DHA183302","DHA183302-01","DHA1","Dhaulagiri I",1983,"Autumn","M",25,"France","Leader",FALSE,6020,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA183302","DHA183302-03","DHA1","Dhaulagiri I",1983,"Autumn","M",25,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA183302","DHA183302-04","DHA1","Dhaulagiri I",1983,"Autumn","M",30,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA183302","DHA183302-02","DHA1","Dhaulagiri I",1983,"Autumn","M",25,"France","Deputy Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA183302","DHA183302-05","DHA1","Dhaulagiri I",1983,"Autumn","F",25,"France","Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA183302","DHA183302-06","DHA1","Dhaulagiri I",1983,"Autumn","M",24,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA183302","DHA183302-07","DHA1","Dhaulagiri I",1983,"Autumn","M",22,"France","Climber",FALSE,6020,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA193302","DHA193302-01","DHA1","Dhaulagiri I",1993,"Autumn","M",32,"France","Leader",FALSE,8167,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA193302","DHA193302-02","DHA1","Dhaulagiri I",1993,"Autumn","M",48,"Switzerland","Climber",FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA193302","DHA193302-03","DHA1","Dhaulagiri I",1993,"Autumn","F",35,"Switzerland","Climber",FALSE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA193302","DHA193302-04","DHA1","Dhaulagiri I",1993,"Autumn","M",51,"France","Climber",FALSE,6700,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA193302","DHA193302-05","DHA1","Dhaulagiri I",1993,"Autumn","M",41,"France","Climber",FALSE,6500,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,5,8167,1960
"DHA196104","DHA196104-01","DHA1","Dhaulagiri I",1996,"Spring","M",36,"Czech Republic","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8167,1960
"DHA196104","DHA196104-03","DHA1","Dhaulagiri I",1996,"Spring","M",38,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8167,1960
"DHA196104","DHA196104-05","DHA1","Dhaulagiri I",1996,"Spring","M",28,"Italy","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8167,1960
"DHA196104","DHA196104-06","DHA1","Dhaulagiri I",1996,"Spring","M",28,"Italy","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8167,1960
"DHA196104","DHA196104-07","DHA1","Dhaulagiri I",1996,"Spring","M",45,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8167,1960
"DHA196104","DHA196104-08","DHA1","Dhaulagiri I",1996,"Spring","M",21,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8167,1960
"DHA196104","DHA196104-02","DHA1","Dhaulagiri I",1996,"Spring","M",42,"Czech Republic","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8167,1960
"DHA197107","DHA197107-03","DHA1","Dhaulagiri I",1997,"Spring","M",40,"Venezuela","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8167,1960
"DHA197107","DHA197107-04","DHA1","Dhaulagiri I",1997,"Spring","M",33,"Venezuela","Exp Doctor",FALSE,7250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8167,1960
"DHA197107","DHA197107-05","DHA1","Dhaulagiri I",1997,"Spring","M",30,"Venezuela","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8167,1960
"DHA197107","DHA197107-06","DHA1","Dhaulagiri I",1997,"Spring","M",31,"Venezuela","Climber",FALSE,7250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8167,1960
"DHA197107","DHA197107-02","DHA1","Dhaulagiri I",1997,"Spring","M",36,"Venezuela","Deputy Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8167,1960
"DHA197107","DHA197107-01","DHA1","Dhaulagiri I",1997,"Spring","M",31,"Venezuela","Leader",FALSE,7250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,6,8167,1960
"DHA197307","DHA197307-01","DHA1","Dhaulagiri I",1997,"Autumn","M",50,"Ukraine","Leader",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA197307","DHA197307-02","DHA1","Dhaulagiri I",1997,"Autumn","M",40,"Ukraine","Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA197307","DHA197307-04","DHA1","Dhaulagiri I",1997,"Autumn","M",39,"Ukraine","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA197307","DHA197307-05","DHA1","Dhaulagiri I",1997,"Autumn","M",31,"Ukraine","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA197307","DHA197307-06","DHA1","Dhaulagiri I",1997,"Autumn","M",44,"Ukraine","Climber",FALSE,7000,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA197307","DHA197307-07","DHA1","Dhaulagiri I",1997,"Autumn","M",38,"Ukraine","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,7,8167,1960
"DHA198107","DHA198107-01","DHA1","Dhaulagiri I",1998,"Spring","M",36,"Italy","Leader",FALSE,8167,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-02","DHA1","Dhaulagiri I",1998,"Spring","M",58,"Italy","Deputy Leader",FALSE,7400,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-05","DHA1","Dhaulagiri I",1998,"Spring","M",25,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-06","DHA1","Dhaulagiri I",1998,"Spring","M",43,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-08","DHA1","Dhaulagiri I",1998,"Spring","M",27,"Italy","Climber",FALSE,7250,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-09","DHA1","Dhaulagiri I",1998,"Spring","M",40,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-10","DHA1","Dhaulagiri I",1998,"Spring","M",33,"Italy","Climber",FALSE,8167,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-03","DHA1","Dhaulagiri I",1998,"Spring","F",36,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-04","DHA1","Dhaulagiri I",1998,"Spring","M",49,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHA198107","DHA198107-07","DHA1","Dhaulagiri I",1998,"Spring","M",33,"Italy","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,10,8167,1960
"DHAM88301","DHAM88301-01","DHAM","Dhampus",1988,"Autumn","M",52,"France","Leader, Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"DHAM88301","DHAM88301-02","DHAM","Dhampus",1988,"Autumn","M",52,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"DHAM88301","DHAM88301-03","DHAM","Dhampus",1988,"Autumn","F",39,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"DHAM88301","DHAM88301-04","DHAM","Dhampus",1988,"Autumn","M",35,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"DHAM88301","DHAM88301-05","DHAM","Dhampus",1988,"Autumn","M",37,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"DHAM88301","DHAM88301-06","DHAM","Dhampus",1988,"Autumn","M",42,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"DHAM88301","DHAM88301-07","DHAM","Dhampus",1988,"Autumn","F",42,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"DHAM88301","DHAM88301-08","DHAM","Dhampus",1988,"Autumn","M",38,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,6012,1960
"EVER86101","EVER86101-02","EVER","Everest",1986,"Spring","M",33,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER86101","EVER86101-03","EVER","Everest",1986,"Spring","M",31,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER86101","EVER86101-04","EVER","Everest",1986,"Spring","M",27,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER86101","EVER86101-05","EVER","Everest",1986,"Spring","M",27,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER86101","EVER86101-07","EVER","Everest",1986,"Spring","M",28,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER86101","EVER86101-01","EVER","Everest",1986,"Spring","M",55,"USA","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER86101","EVER86101-09","EVER","Everest",1986,"Spring","M",33,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER86101","EVER86101-10","EVER","Everest",1986,"Spring","F",29,"USA","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,8,8850,1953
"EVER89304","EVER89304-02","EVER","Everest",1989,"Autumn","M",37,"France","Climber",FALSE,8300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-03","EVER","Everest",1989,"Autumn","F",37,"France","Exp Doctor",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-04","EVER","Everest",1989,"Autumn","F",40,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-05","EVER","Everest",1989,"Autumn","M",47,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-06","EVER","Everest",1989,"Autumn","M",51,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-07","EVER","Everest",1989,"Autumn","M",43,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-08","EVER","Everest",1989,"Autumn","M",35,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-09","EVER","Everest",1989,"Autumn","M",35,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-10","EVER","Everest",1989,"Autumn","M",41,"France","Climber",FALSE,8300,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-11","EVER","Everest",1989,"Autumn","M",41,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-12","EVER","Everest",1989,"Autumn","M",35,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-01","EVER","Everest",1989,"Autumn","M",56,"France","Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-13","EVER","Everest",1989,"Autumn","F",25,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-14","EVER","Everest",1989,"Autumn","M",53,"W Germany","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-15","EVER","Everest",1989,"Autumn","M",52,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-16","EVER","Everest",1989,"Autumn","M",39,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-17","EVER","Everest",1989,"Autumn","F",26,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-18","EVER","Everest",1989,"Autumn","M",28,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-19","EVER","Everest",1989,"Autumn","M",45,"France","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-20","EVER","Everest",1989,"Autumn","M",33,"Belgium","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-21","EVER","Everest",1989,"Autumn","M",40,"France","Climber",FALSE,8200,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER89304","EVER89304-22","EVER","Everest",1989,"Autumn","F",33,"Belgium","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,22,8850,1953
"EVER91108","EVER91108-03","EVER","Everest",1991,"Spring","M",27,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER91108","EVER91108-04","EVER","Everest",1991,"Spring","M",30,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER91108","EVER91108-05","EVER","Everest",1991,"Spring","M",35,"S Korea","Climber",FALSE,6450,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER91108","EVER91108-02","EVER","Everest",1991,"Spring","M",43,"S Korea","Deputy Leader",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER91108","EVER91108-06","EVER","Everest",1991,"Spring","M",35,"S Korea","Climber",FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
"EVER91108","EVER91108-07","EVER","Everest",1991,"Spring","M",26,"S Korea","Climber",FALSE,8300,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,NA,12,8850,1953
