id,name,mobility,state,population,urban,seg_racial,seg_income,seg_poverty,seg_affluenc e,commute,income,gini,share_01,gini_99,middle_class,local_tax_rate,local_gov_spending,progressivity,eitc,school_spending,student_teacher_ratio,test_scores,hs_dropout,colleges,tuition,graduation,labor_force_participation,manufacturing,chinese_imports,teenage_labor,migration_in,migration_out,foreign_born,social_capital,religious,violent_crime,single_mothers,divorced,married,longitude,latitude
28102,Nebraska City,0.158351407,NE,40078,0,0.062,0.013,0.014,0.017,0.514,34517,0.287,5.397,0.233,0.657,0.025,2052,1.72,0,6.737,13.8,6.023,-0.031,0.025,1973,0.01,0.644,0.127,0.56,0.006,0.015,0.018,0.015,1.614,0.662,0,0.15,0.088,0.606,-95.7429657,40.31529999
28201,Red Oak,0.124213837,IA,48197,0,0.111,0.016,0.012,0.018,0.55,33242,0.306,8.44,0.221,0.671,0.023,2014,2.86,3.714,5.934,14.3,2.605,-0.031,NA,NA,NA,0.623,0.209,0.985,0.006,0.011,0.011,0.012,1.309,0.556,0,0.171,0.095,0.61,-95.20536804,40.83879471
28202,Omaha,0.077540748,NE,803201,1,0.262,0.109,0.092,0.123,0.349,39948,0.432,17.652,0.255,0.535,0.025,2743,1.72,0,6.173,16.6,-0.627,0.012,0.022,6011,-0.068,0.712,0.103,0.557,0.006,0.018,0.015,0.044,0.535,0.519,0.001,0.208,0.103,0.555,-96.01181793,41.37325668
28301,Sterling,0.14463453,CO,39751,0,0.066,0.015,0.019,0.014,0.64,31170,0.399,10.371,0.295,0.606,0.034,2621,0,1.429,6.612,14.7,5.504,NA,0.025,1386,-0.01,0.623,0.053,0.064,0.006,0.01,0.015,0.048,1.084,0.506,0.001,0.149,0.082,0.629,-102.9417191,40.26195526
28302,Ogallala,0.162280709,NE,16920,0,0.038,0.005,0.001,0.006,0.614,34904,0.326,8.858,0.238,0.671,0.037,2532,1.72,0,8.616,12.8,10.627,-0.02,NA,NA,NA,0.649,0.061,0.289,0.007,0.003,0.008,0.017,1.193,0.598,0.001,0.145,0.087,0.638,-101.9265594,41.02142715
28303,Oshkosh,NA,NE,2292,0,0,0,0,0,0.677,31316,0.278,NA,NA,NA,0.041,2821,1.72,0,8.744,11.2,NA,NA,NA,NA,NA,0.593,0.026,1.331,NA,NA,NA,0.011,3.942,0.7,0.001,0.147,0.095,0.628,-102.3585434,41.56154251
28304,Valentine,0.145348832,NE,8122,0,0.031,0.003,0.001,0.004,0.704,31506,0.347,7.675,0.27,0.614,0.036,2561,1.72,0,6.509,12.2,6.61,-0.027,NA,NA,NA,0.683,0.026,0.01,0.007,0.004,0.006,0.006,1.716,0.557,0.001,0.14,0.077,0.638,-101.2975388,42.21408844
28305,Broken Bow,0.176470593,NE,13105,0,0.01,0.004,0.002,0.004,0.63,33846,0.3,6.249,0.237,0.632,0.031,2927,1.72,0,6.951,12.6,9.913,-0.034,NA,NA,NA,0.649,0.1,0.414,0.006,0.007,0.014,0.005,1.554,0.585,0,0.109,0.068,0.664,-99.98648834,41.61204529
28306,North Platte,0.122767858,NE,35939,0,0.038,0.021,0.016,0.023,0.598,35591,0.323,7.625,0.247,0.571,0.033,2203,1.72,0,6.038,14.6,5.513,-0.004,0.028,1260,0.024,0.658,0.037,0.184,0.006,0.017,0.014,0.011,1.646,0.602,0,0.172,0.095,0.618,-100.814537,41.27867889
28401,Colorado Springs,0.089342691,CO,587132,1,0.084,0.111,0.093,0.129,0.311,37765,0.404,11.252,0.292,0.543,0.024,2739,0,1.429,5.477,18.7,6.149,NA,0.02,4922,0.066,0.696,0.108,1.91,0.005,0.05,0.047,0.058,-0.169,0.365,0.002,0.187,0.108,0.594,-105.3561478,38.32243347
28402,Limon,0.178571433,CO,6087,0,0.059,0.002,0.004,0.001,0.631,25562,0.403,NA,NA,NA,0.035,3139,0,1.429,5.838,16.9,NA,NA,NA,NA,NA,0.524,0.02,0.003,NA,0.002,0.008,0.018,-0.17,0.346,0,0.175,0.091,0.658,-103.5012054,38.91321182
28501,Springfield,0.191919193,CO,4517,0,0.001,0.001,0.002,0.001,0.667,31260,0.305,NA,NA,NA,0.041,3379,0,1.429,7.474,10.8,NA,NA,NA,NA,NA,0.577,0.024,0.009,NA,NA,NA,0.024,0.665,0.403,0.001,0.146,0.09,0.629,-102.7212067,37.3058548
28502,Pueblo,0.065621682,CO,187782,1,0.089,0.072,0.061,0.083,0.44,31075,0.442,13.04,0.312,0.566,0.027,2410,0,1.429,5.7,18.3,0.741,NA,0.021,1795,-0.107,0.577,0.085,0.609,0.005,0.017,0.015,0.038,0.547,0.571,0.002,0.247,0.112,0.555,-103.6605453,38.00615692
28503,Trinidad,0.117647059,CO,23069,0,0.065,0.019,0.019,0.022,0.579,30720,0.372,6.173,0.31,0.484,0.041,3305,0,1.429,6.233,15.9,-3.549,NA,0.043,1386,0.091,0.525,0.041,0.083,0.005,0.012,0.018,0.02,0.505,0.708,0.003,0.242,0.12,0.541,-104.9347076,37.63062286
28504,Burlington,0.204651162,CO,11864,0,0.068,0.004,0.002,0.005,0.655,32575,0.354,7.888,0.275,0.598,0.043,3420,0,1.429,6.836,13.2,8.654,NA,NA,NA,NA,0.613,0.03,0.052,0.007,0.005,0.013,0.048,2.048,0.634,0.001,0.121,0.082,0.633,-102.8057022,38.81014252
28601,Oberlin,0.243243247,KS,6438,0,0.004,0.004,0.001,0.007,0.645,36684,0.274,4.693,0.227,0.65,0.034,2135,0.2,1.905,7.4,11.2,15.591,-0.035,NA,NA,NA,0.579,0.024,0.192,0.007,NA,NA,0.008,3.01,0.694,0,0.113,0.077,0.626,-100.8070145,39.79944229
28602,Norton,0.168674693,KS,5953,0,0,0,0,0,0.735,27980,0.285,5.438,0.231,0.658,0.027,2660,0.2,1.905,6.952,11.7,17.097,-0.024,NA,NA,NA,0.548,0.039,0.496,0.007,0.005,0.004,0.006,2.706,0.593,0.001,0.17,0.081,0.68,-99.99017334,39.70698166
28603,Phillipsburg,0.14864865,KS,10537,0,0.019,0.007,0.001,0.002,0.652,34879,0.331,10.852,0.222,0.677,0.032,2116,0.2,1.905,8.507,11.9,15.222,-0.03,NA,NA,NA,0.602,0.098,2.728,0.007,0,0.004,0.005,2.311,0.765,0.001,0.114,0.06,0.668,-99.08483124,39.7482605
28604,Colby,0.195876285,KS,17107,0,0.015,0.005,0.002,0.008,0.72,36561,0.286,5.535,0.231,0.662,0.042,3042,0.2,1.905,7.703,11.7,9.678,-0.025,0.058,1056,0.147,0.662,0.028,0.047,0.007,0.003,0.005,0.005,2.534,0.614,0.001,0.117,0.065,0.643,-100.7239456,39.06659317
28605,Goodland,0.19491525,KS,8509,0,0.006,0.002,0.001,0,0.716,32861,0.353,11.603,0.237,0.678,0.038,2866,0.2,1.905,6.592,13.6,-2.205,-0.035,NA,NA,0.528,0.659,0.035,0.047,0.007,0.007,0.004,0.019,2.447,0.481,0.002,0.13,0.061,0.605,-101.6901779,39.08805847
28606,Wano,0.204545453,KS,5457,0,0.006,0.002,0.005,0,0.661,36524,0.245,NA,NA,NA,0.035,2514,0.2,1.905,7.904,12.6,NA,NA,NA,NA,NA,0.618,0.023,0,NA,NA,NA,0.023,2.323,0.682,0,0.114,0.065,0.661,-101.7088089,39.94098663
28607,McCook,0.182456136,NE,19695,0,0.008,0.009,0.006,0.011,0.681,32797,0.339,8.313,0.256,0.656,0.03,2859,1.72,0,7.169,12.6,10.092,NA,NA,NA,NA,0.642,0.079,0.112,0.006,0.002,0.009,0.012,1.369,0.63,0.001,0.143,0.084,0.633,-101.1281662,40.33379364
28608,Kearney,0.164429531,NE,56033,0,0.068,0.04,0.029,0.049,0.603,31135,0.379,13.401,0.245,0.64,0.026,1721,1.72,0,7.265,15.2,10.943,-0.024,0.018,2243,0.173,0.71,0.138,0.451,0.007,0.016,0.02,0.022,1.265,0.644,0.001,0.165,0.074,0.567,-99.04553986,40.68668747
28609,Lexington,0.165277779,NE,48464,0,0.308,0.008,0.006,0.008,0.642,33765,0.304,6.246,0.242,0.664,0.03,3189,1.72,0,7.039,14.4,7.094,-0.011,0.021,2486,0.116,0.65,0.203,0.603,0.007,0.01,0.016,0.083,1.83,0.797,0.001,0.139,0.073,0.634,-99.85023499,40.45066452
28701,Salida,0.089473687,CO,16242,0,0.032,0.023,0.012,0.029,0.644,33185,0.326,4.764,0.279,0.646,0.024,1897,0,1.429,5.695,15.5,6.261,NA,NA,NA,NA,0.529,0.038,1.359,0.008,0.026,0.022,0.02,0.35,0.531,0.002,0.175,0.1,0.64,-106.2054901,38.75741959
28702,Glenwood Springs,0.169014081,CO,131682,0,0.064,0.035,0.025,0.042,0.424,45256,0.528,29.671,0.232,0.527,0.067,5292,0,1.429,11.906,16.7,-9.601,NA,0.008,1980,-0.35,0.782,0.024,0.054,0.007,0.025,0.026,0.134,-0.212,0.296,0.001,0.142,0.108,0.521,-106.7265396,39.44956207
28703,Granby,0.075471699,CO,12442,0,0.022,0.003,0.001,0.003,0.458,40411,0.361,8.12,0.28,0.579,0.082,3926,0,1.429,6.111,14.9,10.263,NA,NA,NA,NA,0.771,0.032,0.247,0.007,0.027,0.028,0.034,1.425,0.212,0.001,0.139,0.101,0.574,-106.0054932,40.10517502
28704,Laramie,0.162866443,WY,33591,0,0.036,0.059,0.039,0.074,0.755,26024,0.457,22.854,0.229,0.591,0.015,2985,0,0,6.262,14.5,9.725,0.027,0.06,2166,0.22,0.676,0.041,0.403,0.006,0.028,0.041,0.038,0.666,0.366,0.001,0.203,0.087,0.458,-106.1132126,41.11951447
28800,Fort Collins,0.115367778,CO,459601,1,0.123,0.08,0.077,0.081,0.388,37523,0.398,10.663,0.291,0.538,0.029,3164,0,1.429,5.458,18.9,0.13,NA,0.009,2261,0.129,0.701,0.146,1.907,0.005,0.04,0.03,0.068,-0.078,0.394,0.001,0.165,0.093,0.567,-104.9993668,40.08501816
28900,Denver,0.087027751,CO,2449044,1,0.203,0.125,0.11,0.136,0.23,46181,0.441,17.396,0.267,0.472,0.03,3018,0,1.429,6.045,20.3,-5.737,NA,0.016,5826,-0.054,0.72,0.09,1.228,0.005,0.023,0.023,0.107,0.317,0.392,0.002,0.191,0.115,0.542,-105.1261368,39.87371445
29001,Pratt,0.155172408,KS,18232,0,0.016,0.004,0.004,0.005,0.706,35115,0.311,6.88,0.242,0.677,0.037,2894,0.2,1.905,6.334,13.7,10.643,-0.027,0.11,1576,-0.044,0.642,0.053,0.155,0.007,0.009,0.007,0.012,2.265,0.686,0.001,0.159,0.08,0.641,-98.84619141,37.44801712
29002,Coldwater,NA,KS,1967,0,0,0,0,0,0.648,37696,0.211,NA,NA,NA,0.05,3294,0.2,1.905,10.5,9.6,NA,NA,NA,NA,NA,0.613,0.059,0.124,NA,NA,NA,0.01,0.777,0.743,0.001,0.144,0.08,0.647,-99.28066254,37.15994644
29003,Dodge City,0.113309354,KS,42837,0,0.151,0.016,0.014,0.009,0.62,31771,0.373,7.995,0.293,0.603,0.038,2324,0.2,1.905,5.524,16.4,-4.287,-0.022,0.023,1024,-0.086,0.678,0.202,0.096,0.006,0.008,0.012,0.186,0.719,0.52,0.001,0.143,0.073,0.605,-99.93192291,37.61029816
29004,Great Bend,0.131280392,KS,47227,0,0.096,0.014,0.015,0.012,0.59,33946,0.288,5.615,0.232,0.67,0.032,2292,0.2,1.905,6.736,14.1,9.964,-0.009,0.021,896,-0.028,0.642,0.1,1.354,0.006,0.01,0.01,0.037,1.878,0.709,0.001,0.16,0.091,0.624,-99.02153778,38.21062469
29005,Hutchinson,0.10738916,KS,82076,0,0.082,0.043,0.032,0.047,0.522,33452,0.352,8.738,0.265,0.629,0.029,2086,0.2,1.905,6.078,14.6,9.217,-0.008,0.024,2482,-0.036,0.621,0.155,0.256,0.006,0.014,0.016,0.02,1.055,0.533,0.001,0.184,0.115,0.595,-98.19816589,38.24101257
29006,Hays,0.157894731,KS,38196,0,0.039,0.031,0.027,0.038,0.711,33330,0.327,8.124,0.246,0.659,0.029,1881,0.2,1.905,6.468,13.1,17.463,-0.012,0.026,1353,0.107,0.67,0.065,0.712,0.006,0.012,0.017,0.019,1.49,0.536,0.001,0.17,0.081,0.55,-99.22112274,38.91882706
29007,Township 11,0.115107916,KS,8631,0,0.026,0.002,0.002,0.001,0.63,34104,0.28,7.854,0.202,0.702,0.042,3309,0.2,1.905,7.61,12,8.363,-0.017,NA,NA,NA,0.608,0.079,0.02,0.006,0.004,0.009,0.005,1.698,0.683,0,0.162,0.09,0.625,-99.64243317,39.31253433
29008,Center,0.149425283,KS,5609,0,0.01,0.002,0.002,0.001,0.671,38615,0.286,4.858,0.238,0.67,0.046,3294,0.2,1.905,8.285,10.9,10.459,-0.019,NA,NA,NA,0.624,0.033,0.004,0.007,0,0.003,0.007,2.434,0.888,0.001,0.105,0.082,0.63,-100.0859909,38.47960663
29101,Concordia,0.152823925,KS,19894,0,0.021,0.009,0.009,0.007,0.62,36131,0.329,9.884,0.23,0.683,0.028,2256,0.2,1.905,7.398,12.2,9.956,-0.034,0.05,1020,-0.009,0.613,0.101,2.339,0.007,0.005,0.007,0.011,2.373,0.618,0.001,0.142,0.075,0.614,-97.84165955,39.68053436
29102,Superior,0.1863354,NE,11112,0,0.008,0.004,0.005,0.006,0.634,35206,0.419,20.119,0.218,0.685,0.033,2611,1.72,0,7.74,11.7,10.549,NA,NA,NA,NA,0.615,0.102,0.295,0.007,0,0.011,0.007,2.516,0.864,0,0.126,0.064,0.64,-97.82563782,40.12400436
29103,Beloit,0.150375933,KS,11384,0,0.014,0.008,0.006,0.008,0.69,36359,0.309,9.313,0.215,0.682,0.027,2243,0.2,1.905,7.754,12.3,14.946,-0.023,0.088,NA,0.417,0.638,0.102,0.23,0.007,0.005,0.004,0.005,2.018,0.772,0.001,0.121,0.075,0.612,-98.48547363,39.3434639
29104,Salina,0.082998663,KS,63338,0,0.07,0.069,0.048,0.09,0.594,35541,0.375,11.286,0.262,0.633,0.023,1964,0.2,1.905,5.878,15.7,6.971,-0.021,0.032,5400,0.074,0.692,0.167,0.702,0.006,0.018,0.019,0.035,1.742,0.546,0.002,0.196,0.11,0.59,-97.88715363,39.02124405
29201,Hiawatha,0.171821311,KS,21441,0,0.115,0.008,0.005,0.005,0.578,34022,0.317,8.562,0.231,0.68,0.021,1956,0.2,1.905,6.534,14.3,15.663,-0.025,NA,NA,NA,0.629,0.139,1.21,0.006,0.009,0.017,0.009,2.298,0.744,0,0.149,0.079,0.609,-95.83583832,39.75350189
29202,Marysville,0.145228222,KS,17448,0,0.011,0.005,0.001,0.007,0.557,34953,0.346,10.779,0.238,0.652,0.042,4099,0.2,1.905,7.199,12.2,20.071,-0.028,NA,NA,NA,0.634,0.133,0.715,0.006,0.006,0.006,0.009,2.206,0.776,0,0.104,0.065,0.633,-96.819664,39.76867676
29203,Manhattan,0.088531189,KS,143269,1,0.139,0.051,0.056,0.049,0.558,28788,0.324,6.743,0.257,0.64,0.027,1680,0.2,1.905,6.102,15.6,14.006,-0.023,0.021,2356,0.243,0.701,0.082,0.14,0.005,0.019,0.032,0.046,-0.177,0.394,0.001,0.171,0.081,0.538,-96.54640961,39.08251953
29204,Topeka,0.070468798,KS,324513,1,0.128,0.087,0.083,0.092,0.397,35816,0.37,9.003,0.28,0.573,0.025,2006,0.2,1.905,6.66,16.4,4.064,-0.006,0.018,3569,0.143,0.683,0.095,0.509,0.006,0.019,0.02,0.031,1.13,0.397,0,0.216,0.107,0.533,-95.84705353,39.0243988
29301,Wichita,0.072246693,KS,553506,1,0.216,0.102,0.086,0.113,0.344,38847,0.374,12.404,0.249,0.537,0.024,2058,0.2,1.905,6.149,17.4,-2.99,0.01,0.009,2786,-0.09,0.68,0.244,0.942,0.005,0.016,0.018,0.056,0.478,0.484,0,0.195,0.114,0.577,-97.57659912,37.52082443
29302,Newton,0.103496507,KS,75784,1,0.073,0.012,0.01,0.015,0.563,36055,0.279,6.387,0.215,0.657,0.025,2175,0.2,1.905,7.414,15.3,14.538,-0.022,0.079,11661,0.112,0.666,0.221,0.746,0.006,0.015,0.018,0.02,2.756,0.626,0.001,0.133,0.078,0.628,-97.33188629,38.26798248
29303,Winfield,0.10986267,KS,51584,0,0.05,0.023,0.022,0.027,0.504,33686,0.362,12.208,0.24,0.643,0.025,2477,0.2,1.905,6.473,14.9,4.974,-0.017,0.039,3652,-0.112,0.613,0.202,0.923,0.005,0.015,0.021,0.02,0.598,0.524,0.001,0.189,0.102,0.606,-96.32216644,37.46088028
29401,Ottawa,0.092639595,KS,51067,0,0.039,0.02,0.018,0.02,0.444,32282,0.302,6.638,0.235,0.65,0.023,2317,0.2,1.905,6.182,14.9,5.142,-0.017,0.039,3650,-0.08,0.649,0.182,0.927,0.005,0.019,0.02,0.01,0.836,0.487,0.001,0.171,0.101,0.598,-95.37495422,38.20166779
29402,Emporia,0.10940171,KS,47830,0,0.147,0.033,0.034,0.039,0.595,29885,0.313,6.731,0.246,0.63,0.037,2568,0.2,1.905,8.784,14.9,1.357,-0.023,0.042,1692,0.056,0.689,0.198,0.225,0.005,0.011,0.02,0.07,0.753,0.491,0.001,0.172,0.092,0.558,-96.11869049,38.32172775
29403,Bartlesville,0.089498803,KS,145981,0,0.099,0.045,0.034,0.053,0.529,34266,0.387,7.497,0.312,0.585,0.017,2116,0.2,1.905,5.039,16.3,1.513,-0.007,0.034,1865,-0.083,0.606,0.217,1.122,0.005,0.012,0.015,0.013,0.883,0.624,0.001,0.2,0.107,0.606,-95.57122803,37.16532898
29501,Leavenworth,0.080346108,KS,85465,1,0.089,0.075,0.071,0.072,0.425,33080,0.296,5.759,0.239,0.593,0.019,1378,0.2,1.905,6.836,16,6.203,0,0.023,12305,0.084,0.621,0.106,0.411,0.005,0.047,0.048,0.023,-0.548,0.378,0.001,0.178,0.136,0.564,-95.05719757,39.27693176
29502,Kansas City,0.070146576,MO,1762873,1,0.306,0.121,0.106,0.134,0.281,42531,0.437,14.187,0.296,0.502,0.026,2569,0,0,6.45,16.2,-0.787,0.004,0.014,4817,-0.102,0.691,0.113,0.508,0.006,0.017,0.016,0.045,0.185,0.487,0.002,0.221,0.113,0.556,-94.38174438,38.82955933
29503,St. Joseph,0.083113454,MO,158300,1,0.088,0.034,0.029,0.037,0.406,32194,0.366,8.984,0.277,0.612,0.018,1386,0,0,5.093,14.9,-0.567,-0.015,0.019,2148,-0.086,0.614,0.158,1.798,0.005,0.014,0.015,0.009,0.698,0.538,0.001,0.204,0.116,0.562,-94.72216797,39.80957031
29504,Sedalia,0.082563154,MO,88232,0,0.104,0.019,0.019,0.019,0.437,31289,0.37,8.315,0.287,0.586,0.014,2237,0,0,4.665,15,-2.015,-0.007,0.011,1950,-0.115,0.592,0.202,2.752,0.005,0.021,0.018,0.017,0.7,0.578,0.001,0.203,0.116,0.602,-93.55834961,38.25394058
29505,Polk,0.112745099,MO,33693,0,0.046,0.015,0.016,0.011,0.569,27754,0.312,6.424,0.248,0.667,0.019,1336,0,0,5.779,12.3,3.919,-0.02,0.059,2369,0.159,0.631,0.169,1.062,0.005,0.01,0.015,0.01,0.927,0.596,0.002,0.146,0.077,0.53,-95.29441833,40.23490524
29506,Bethany,0.120845921,MO,18093,0,0.012,0.007,0.012,0.006,0.468,31181,0.295,6.668,0.228,0.625,0.016,1696,0,0,5.239,12.8,1.058,-0.004,NA,NA,NA,0.609,0.104,0.794,0.005,0.009,0.008,0.008,2.356,0.751,0.001,0.161,0.088,0.628,-94.29198456,40.35356903
29601,Columbia,0.065512978,MO,302388,1,0.131,0.075,0.085,0.068,0.422,32705,0.39,11.061,0.279,0.577,0.019,1593,0,0,5.346,15.3,1.566,-0.004,0.033,5571,0.179,0.682,0.092,2.119,0.005,0.019,0.017,0.029,1.107,0.523,0.001,0.209,0.102,0.527,-92.4945755,38.80968475
29602,Eldon,0.067785665,MO,79924,0,0.021,0.023,0.017,0.027,0.336,34165,0.401,7.975,0.321,0.553,0.017,1062,0,0,4.696,15.7,3.582,-0.013,NA,NA,NA,0.584,0.124,1.891,0.006,0.023,0.019,0.011,-0.929,0.475,0.002,0.181,0.106,0.629,-92.62184906,38.16008759
29700,Springfield,0.071467616,MO,440866,1,0.067,0.073,0.061,0.084,0.344,31926,0.463,12.472,0.338,0.57,0.014,1639,0,0,4.77,16.5,3.364,0.002,0.023,5048,0.027,0.644,0.144,4.333,0.005,0.02,0.015,0.014,0.311,0.513,0.001,0.19,0.11,0.586,-92.95655823,37.47497177
29800,Aurora,0.074891463,MO,137575,0,0.053,0.008,0.007,0.008,0.363,31417,0.384,9.762,0.287,0.565,0.014,1288,0,0,5.398,15.3,-0.8,0.001,0.007,NA,0.263,0.613,0.174,5.418,0.005,0.021,0.022,0.023,-0.161,0.464,0.001,0.176,0.109,0.629,-93.49754333,36.80260468
29901,Joplin,0.072286703,MO,266742,1,0.101,0.024,0.021,0.026,0.454,30456,0.428,12.377,0.304,0.581,0.016,1445,0,0,4.965,16.8,1.806,0.006,0.03,1858,0.008,0.637,0.212,2.265,0.005,0.014,0.014,0.02,0.232,0.558,0.001,0.202,0.111,0.581,-94.71572113,37.22660828
29902,Center,0.085664339,MO,54651,0,0.014,0.01,0.011,0.01,0.467,28968,0.342,6.683,0.275,0.581,0.012,1668,0,0,4.534,15.5,0.341,-0.007,0.018,8800,0.247,0.591,0.216,2.036,0.005,0.016,0.015,0.011,0.415,0.529,0.001,0.176,0.109,0.609,-94.09624481,37.770298
30000,Russellville,0.088736087,AR,138646,0,0.108,0.021,0.013,0.035,0.404,28758,0.444,10.927,0.335,0.527,0.011,1303,1,0,4.529,17.3,4.951,0.011,0.014,3395,0.083,0.595,0.252,3.638,0.004,0.01,0.013,0.033,-0.927,0.535,0.001,0.176,0.106,0.615,-93.50112915,35.23631668
30100,Fort Smith,0.093938597,AR,332832,1,0.129,0.037,0.03,0.041,0.371,29347,0.441,10.514,0.336,0.54,0.014,1414,1,0,4.869,16.5,-2.179,0.004,0.009,1241,-0.127,0.589,0.222,1.529,0.004,0.01,0.011,0.036,-0.835,0.619,0.002,0.202,0.119,0.602,-94.65261841,35.18096161
30200,Muskogee,0.063101105,OK,152466,0,0.113,0.025,0.021,0.027,0.388,27011,0.476,14.553,0.33,0.508,0.014,2018,0,0,5.189,15.3,-4.951,0.004,0.02,4006,-0.094,0.56,0.155,1.016,0.004,0.019,0.02,0.018,-0.712,0.507,0.002,0.231,0.117,0.575,-95.3609848,35.62084198
30300,Fayetteville,0.091806516,AR,384122,1,0.151,0.046,0.048,0.046,0.378,32612,0.545,20.44,0.341,0.545,0.015,1293,1,0,5.063,18.3,1.533,0.014,0.008,3621,0.105,0.645,0.199,1.225,0.004,0.03,0.016,0.061,-0.967,0.512,0.001,0.168,0.103,0.617,-93.9666748,36.14060593
30401,Stillwater,0.098464318,OK,79601,0,0.047,0.072,0.071,0.068,0.568,26432,0.408,8.371,0.324,0.552,0.017,2149,0,0,5.159,16.3,0.166,-0.009,0.013,1890,0.218,0.638,0.114,1.493,0.005,0.027,0.033,0.04,0.074,0.554,0.001,0.186,0.089,0.491,-97.07953644,36.2519455
30402,Tulsa,0.078357495,OK,921246,1,0.167,0.091,0.07,0.108,0.323,36227,0.493,14.218,0.351,0.515,0.016,1931,0,0,4.642,17.3,-5.513,0.016,0.01,4752,-0.109,0.651,0.139,0.618,0.004,0.018,0.019,0.038,-0.121,0.539,0.002,0.214,0.119,0.579,-96.00587463,36.35557938
30403,Okmulgee,0.081061162,OK,51499,1,0.074,0.024,0.02,0.025,0.369,26343,0.392,7.645,0.316,0.514,0.012,1357,0,0,4.683,16.4,-4.907,-0.009,0.019,1320,-0.055,0.554,0.156,0.266,0.004,0.028,0.03,0.009,-0.717,0.56,0.002,0.224,0.113,0.575,-96.20625305,35.53468323
30501,Woodward,0.200000003,OK,26123,0,0.049,0.014,0.009,0.02,0.556,32076,0.36,9.308,0.267,0.617,0.02,1641,0,0,5.339,14.2,-0.373,0.011,NA,NA,NA,0.62,0.053,0.127,0.005,0.008,0.012,0.024,-0.036,0.811,0.001,0.162,0.102,0.637,-99.54933929,36.33114624
30502,Enid,0.149268791,OK,102415,0,0.079,0.034,0.03,0.041,0.561,31507,0.372,8.515,0.287,0.595,0.018,1694,0,0,5.108,15.2,0.799,-0.012,0.01,1584,-0.043,0.6,0.097,0.179,0.005,0.012,0.018,0.023,0.78,0.697,0.001,0.184,0.103,0.598,-98.65596771,36.39400482
30601,El Paso,0.086441279,TX,857648,1,0.169,0.096,0.084,0.106,0.28,25721,0.534,13.174,0.403,0.422,0.024,2251,0,0,5.51,16.6,-6.376,0.008,0.009,1436,0.023,0.569,0.129,2.135,0.003,0.021,0.025,0.257,-1.899,0.662,0.003,0.237,0.092,0.548,-105.8593826,31.53549957
30602,Alamogordo,0.084955752,NM,81709,0,0.133,0.023,0.022,0.023,0.447,29489,0.38,7.508,0.305,0.557,0.013,1520,0,0,4.472,17.7,-5.96,-0.025,0.024,864,-0.242,0.591,0.053,0.943,0.005,0.027,0.029,0.081,-0.483,0.462,0.003,0.224,0.111,0.602,-105.5015945,33.18803787
30603,Truth or Consequences,0.081272088,NM,13270,0,0.006,0.009,0.01,0.01,0.6,32267,0.347,5.967,0.287,0.457,0.01,1867,0,0,4.238,18.4,-18.629,0.037,NA,NA,NA,0.435,0.024,0,0.005,0.008,0.015,0.066,-1.349,0.359,0.002,0.242,0.146,0.557,-107.5682602,32.97782135
30604,Deming,0.06972789,NM,61950,0,0.072,0.036,0.033,0.034,0.51,26356,0.381,7.628,0.305,0.542,0.015,2356,0,0,4.444,17.8,-16.654,-0.017,0.016,1262,-0.135,0.503,0.039,0.071,0.005,0.018,0.017,0.106,-0.614,0.673,0.002,0.254,0.113,0.559,-107.963707,32.6858902
30605,Van Horn,0.223463684,TX,2975,0,0.069,0.011,0.007,0.008,0.753,21738,0.441,NA,NA,NA,0.059,2144,0,0,6.778,13.1,NA,NA,NA,NA,NA,0.626,0.048,0.474,NA,0,0.008,0.152,-1.035,0.959,0.002,0.191,0.086,0.589,-104.7364273,31.20840073
30701,Roswell,0.116612375,NM,113040,0,0.073,0.037,0.026,0.046,0.539,30443,0.452,10.401,0.348,0.529,0.012,2279,0,0,4.614,18.1,-10.46,-0.009,0.035,894,-0.192,0.562,0.08,0.236,0.004,0.014,0.019,0.085,0.317,0.674,0.002,0.234,0.109,0.569,-104.3254395,33.14016724
30702,Santa Rosa,0.120481931,NM,6920,0,0.152,0.002,0.003,0.003,0.702,22180,0.381,11.46,0.266,0.477,0.016,2393,0,0,7.364,14.1,-9.72,-0.033,NA,NA,NA,0.487,0.015,0.001,0.006,0.003,0.011,0.037,0.118,0.918,0.004,0.215,0.084,0.559,-104.5651703,34.50608826
30801,Hobbs,0.161949679,NM,90061,0,0.071,0.033,0.031,0.035,0.598,27195,0.428,9.764,0.331,0.536,0.036,2154,0,0,5.976,17,-7.005,-0.017,0.022,981,-0.193,0.551,0.041,0.096,0.005,0.014,0.017,0.124,-1.065,0.819,0.001,0.185,0.084,0.613,-103.1146164,32.87368393
30802,Lubbock,0.067375377,TX,287568,1,0.184,0.08,0.065,0.096,0.449,30597,0.525,12.472,0.401,0.468,0.032,2460,0,0,6.336,14.5,4.305,-0.007,0.017,2381,0.128,0.64,0.058,0.332,0.005,0.024,0.026,0.037,-0.877,0.639,0.002,0.23,0.098,0.53,-101.9698639,33.39770889
30901,Clovis,0.082815737,NM,73078,0,0.1,0.055,0.05,0.061,0.617,28205,0.436,13.37,0.302,0.553,0.014,1511,0,0,4.674,16.6,-7.413,-0.014,0.027,1221,-0.108,0.619,0.075,0.13,0.005,0.018,0.023,0.079,-0.742,0.639,0.001,0.214,0.099,0.587,-103.3585205,34.35095596
